,Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Customer Age,City,State,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings
1116,OD1117,C002,P0952,26/07/22,985,0.5,35,Mumbai,Maharashtra,Men,Footwear,Formal Shoes,Bata,11  UK,Rust,5
1117,OD1118,C003,P0953,02/02/21,985,0.5,36,Mumbai,Maharashtra,Men,Footwear,Formal Shoes,Bata,11  UK,Gold,5
1118,OD1119,C004,P0954,13/10/21,369,0.5,40,Pune,Maharashtra,Men,Footwear,Formal Shoes,Bata,11  UK,Blue,5
1119,OD1120,C005,P0955,07/12/22,399,0.3,25,Pune,Maharashtra,Men,Footwear,Formal Shoes,Bata,10 UK,White,4
1120,OD1121,C006,P0956,07/11/21,399,0.32,16,Pune,Maharashtra,Men,Footwear,Formal Shoes,Bata,10 UK,Navy Blue,4
1121,OD1122,C007,P0957,13/02/21,399,0.25,23,Pune,Maharashtra,Men,Footwear,Formal Shoes,Bata,10 UK,Pink,4
1122,OD1123,C008,P0958,11/12/21,399,0.45,22,Pune,Maharashtra,Men,Footwear,Formal Shoes,Bata,10 UK,Black,5
1123,OD1124,C009,P0959,07/07/21,555,0.15,17,Hyderabad,Telangana,Men,Footwear,Formal Shoes,Woodland,10 UK,Black,5
1124,OD1125,C010,P0960,18/05/21,555,0.33,19,Hyderabad,Telangana,Men,Footwear,Formal Shoes,Woodland,10 UK,Black,3
1125,OD1126,C011,P0961,30/08/21,555,0.42,18,Hyderabad,Telangana,Men,Footwear,Formal Shoes,Woodland,10 UK,Black,5
1126,OD1127,C012,P0962,29/09/21,555,0.42,20,Hyderabad,Telangana,Men,Footwear,Formal Shoes,Woodland,10 UK,Grey,5
1127,OD1128,C013,P0963,07/10/22,675,0.39,22,Raipur,Chhatisgarh,Men,Footwear,Formal Shoes,Woodland,9 UK,Grey,4
1128,OD1129,C014,P0964,24/09/21,675,0.39,25,Raipur,Chhatisgarh,Men,Footwear,Formal Shoes,Woodland,9 UK,Grey,3
1129,OD1130,C015,P0965,02/02/22,675,0.39,27,Ahmedabad,Gujrat,Men,Footwear,Sports Shoes,Red Tape,9 UK,Blue,4
1130,OD1131,C016,P0966,05/12/21,654,0.39,29,Ahmedabad,Gujrat,Men,Footwear,Sports Shoes,Red Tape,9 UK,Blue,5
1131,OD1132,C017,P0967,29/10/22,654,0.3,23,Ahmedabad,Gujrat,Men,Footwear,Sports Shoes,Red Tape,9 UK,Blue,3
1132,OD1133,C018,P0968,28/03/22,654,0.3,25,Ahmedabad,Gujrat,Men,Footwear,Sports Shoes,Red Tape,9 UK,Navy Blue,2
1133,OD1134,C019,P0969,28/01/23,654,0.3,24,Ahmedabad,Gujrat,Men,Footwear,Sports Shoes,Red Tape,9 UK,Navy Blue,5
1134,OD1135,C020,P0970,17/04/21,356,0.25,15,Ahmedabad,Gujrat,Men,Footwear,Sports Shoes,Red Tape,9 UK,Navy Blue,4
1135,OD1136,C021,P0971,03/09/21,686,0.25,19,Vadodara,Gujrat,Men,Footwear,Sports Shoes,Red Tape,8 UK,Navy Blue,3
1136,OD1137,C022,P0972,27/05/21,456,0.3,19,Vadodara,Gujrat,Men,Footwear,Sports Shoes,Red Tape,8 UK,Grey,5
1137,OD1138,C023,P0973,08/10/21,516,0.3,19,Vadodara,Gujrat,Men,Footwear,Sports Shoes,Red Tape,8 UK,Grey,4
1138,OD1139,C024,P0974,17/09/21,355,0.3,22,Vadodara,Gujrat,Men,Footwear,Sports Shoes,Red Tape,8 UK,Grey,2
1139,OD1140,C025,P0975,24/08/21,465,0.4,22,Vadodara,Gujrat,Men,Footwear,Sports Shoes,Red Tape,8 UK,Grey,5
1140,OD1141,C026,P0976,01/03/23,965,0.4,22,Surat,Gujrat,Men,Footwear,Sports Shoes,Red Tape,8 UK,Charcoal,5
1141,OD1142,C027,P0977,09/02/22,1158,0.4,22,Surat,Gujrat,Men,Footwear,Sports Shoes,Red Tape,6 UK,Charcoal,4
1142,OD1143,C028,P0978,31/12/21,264,0.4,29,Surat,Gujrat,Men,Footwear,Sports Shoes,Red Tape,6 UK,Charcoal,4
1143,OD1144,C029,P0979,26/07/22,433,0.4,29,Surat,Gujrat,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,4
1144,OD1145,C030,P0980,27/04/22,562,0.4,29,Bengaluru,Karnataka,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,3
1145,OD1146,C031,P0980,11/06/21,423,0.45,29,Bengaluru,Karnataka,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,3
1146,OD1147,C032,P0980,09/03/22,621,0.45,41,Bengaluru,Karnataka,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,3
1147,OD1148,C033,P0980,24/10/22,333,0.45,42,Bengaluru,Karnataka,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,3
1148,OD1149,C034,P0980,22/02/23,236,0.47,43,Bengaluru,Karnataka,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,3
1149,OD1150,C035,P0981,24/10/22,456,0.47,44,Bengaluru,Karnataka,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,5
1150,OD1151,C036,P0982,28/10/21,963,0.46,45,Bengaluru,Karnataka,Men,Footwear,Sports Shoes,Puma,6 UK,Off white,4
1151,OD1152,C037,P0983,20/02/21,234,0.46,35,Bengaluru,Karnataka,Men,Footwear,Sports Shoes,Puma,6 UK,Off white,2
1152,OD1153,C038,P0984,01/10/22,456,0.46,36,Patna,Bihar,Men,Footwear,Sports Shoes,Puma,6 UK,Beige,5
1153,OD1154,C039,P0985,14/02/22,564,0.3,37,Patna,Bihar,Men,Footwear,Sports Shoes,Puma,7 UK,Beige,5
1154,OD1155,C040,P0986,20/03/23,634,0.3,26,Patna,Bihar,Men,Footwear,Sports Shoes,Puma,7 UK,Rust,5
1155,OD1156,C041,P0987,19/11/22,236,0.3,27,Patna,Bihar,Men,Footwear,Sports Shoes,Puma,7 UK,Rust,4
1156,OD1157,C042,P0988,03/01/22,444,0.3,28,Darbhanga,Bihar,Men,Footwear,Sports Shoes,Puma,7 UK,Charcoal,4
1157,OD1158,C043,P0989,28/12/22,456,0.3,29,Darbhanga,Bihar,Men,Footwear,Sports Shoes,Puma,7 UK,Charcoal,4
1158,OD1159,C044,P0990,31/07/22,963,0.35,30,Darbhanga,Bihar,Men,Footwear,Sports Shoes,Puma,7 UK,Charcoal,5
1159,OD1160,C045,P0991,19/01/22,456,0.35,31,Nalanda,Bihar,Men,Footwear,Sports Shoes,Puma,7 UK,Turquoise Blue,5
1160,OD1161,C046,P0992,22/09/21,1189,0.35,32,Nalanda,Bihar,Men,Footwear,Sports Shoes,Puma,7 UK,Turquoise Blue,3
1161,OD1162,C047,P0993,18/08/21,1298,0.35,33,Nalanda,Bihar,Men,Footwear,Sports Shoes,Puma,7 UK,Turquoise Blue,5
1162,OD1163,C048,P0994,16/07/21,1456,0.35,44,Gaya,Bihar,Men,Footwear,Sports Shoes,Adidas,8 UK,Peach,5
1163,OD1164,C049,P0995,17/12/22,1478,0.35,45,Gaya,Bihar,Men,Footwear,Sports Shoes,Adidas,9 UK,Peach,4
1164,OD1165,C050,P0995,01/03/23,256,0.4,46,Bhopal,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,9 UK,Peach,4
1165,OD1166,C051,P0995,01/03/23,2698,0.4,47,Bhopal,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,9 UK,Peach,4
1166,OD1167,C052,P0995,04/05/21,2364,0.15,48,Bhopal,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,9 UK,Peach,4
1167,OD1168,C053,P0995,21/11/22,1236,0.15,49,Bhopal,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,9 UK,Peach,4
1168,OD1169,C054,P0996,12/10/22,756,0.15,17,Sagar,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,10 UK,Peach,3
1169,OD1170,C055,P0997,17/11/22,326,0.3,18,Sagar,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,11 UK,Peach,5
1170,OD1171,C056,P0998,02/05/21,453,0.3,19,Sagar,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,12 UK,Peach,4
1171,OD1172,C057,P0999,23/02/23,326,0.4,20,Sagar,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,6 UK,Beige,3
1172,OD1173,C058,P1000,26/12/22,456,0.4,21,Indore,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,6 UK,Beige,5
1173,OD1174,C059,P1001,02/01/22,675,0.4,22,Indore,Madhya Pradesh,Men,Footwear,Sports Shoes,Adidas,6 UK,Beige,5
1174,OD1175,C060,P1002,04/02/21,654,0.4,16,Kanpur,Uttar Pradesh,Men,Footwear,Sports Shoes,Adidas,6 UK,Beige,4
1175,OD1176,C061,P1003,01/02/21,654,0.4,17,Kanpur,Uttar Pradesh,Men,Footwear,Sports Shoes,Adidas,6 UK,Beige,2
1176,OD1177,C062,P1004,29/11/21,654,0.4,18,Kanpur,Uttar Pradesh,Men,Footwear,Sports Shoes,Adidas,6 UK,White,3
1177,OD1178,C063,P1005,06/01/21,654,0.45,19,Kanpur,Uttar Pradesh,Men,Footwear,Sports Shoes,Adidas,6 UK,White,4
1178,OD1179,C064,P1006,07/10/21,356,0.45,20,Aligarh,Uttar Pradesh,Men,Footwear,Sports Shoes,Adidas,6 UK,White,5
1179,OD1180,C065,P1007,03/02/22,686,0.45,21,Aligarh,Uttar Pradesh,Men,Footwear,Sports Shoes,Adidas,7 UK,White,4
1180,OD1181,C066,P1008,01/06/22,456,0.47,22,Aligarh,Uttar Pradesh,Men,Footwear,Sports Shoes,Nike,7 UK,White,4
1181,OD1182,C067,P1009,05/01/21,516,0.47,23,Aligarh,Uttar Pradesh,Men,Footwear,Sports Shoes,Nike,7 UK,Off white,4
1182,OD1183,C068,P1010,29/08/22,355,0.46,18,Prayagraj,Uttar Pradesh,Men,Footwear,Sports Shoes,Nike,7 UK,Off white,3
1183,OD1184,C069,P1011,04/01/23,465,0.46,18,Prayagraj,Uttar Pradesh,Men,Footwear,Sports Shoes,Nike,7 UK,Off white,2
1184,OD1185,C070,P1012,12/03/21,965,0.46,18,Prayagraj,Uttar Pradesh,Men,Footwear,Sports Shoes,Nike,7 UK,Black,5
1185,OD1186,C071,P1013,08/02/23,1158,0.3,18,Prayagraj,Uttar Pradesh,Men,Footwear,Sports Shoes,Nike,7 UK,Black,4
1186,OD1187,C072,P1014,18/10/21,264,0.3,18,Prayagraj,Uttar Pradesh,Men,Footwear,Sports Shoes,Nike,7 UK,Black,2
1187,OD1188,C073,P1015,16/07/22,433,0.3,18,Prayagraj,Uttar Pradesh,Men,Footwear,Sports Shoes,Nike,7 UK,Black,5
1188,OD1189,C074,P1016,22/07/21,562,0.3,23,Jalandhar,Punjab,Men,Footwear,Sports Shoes,Nike,8 UK,Brown,5
1189,OD1190,C075,P1017,29/06/21,423,0.3,24,Jalandhar,Punjab,Men,Footwear,Sports Shoes,Nike,9 UK,Brown,4
1190,OD1191,C076,P1018,02/09/22,621,0.35,25,Jalandhar,Punjab,Men,Footwear,Sports Shoes,Nike,10 UK,Brown,4
1191,OD1192,C077,P1019,30/06/22,333,0.35,26,Jalandhar,Punjab,Men,Footwear,Sports Shoes,Nike,11 UK,Brown,4
1192,OD1193,C078,P1020,25/01/21,236,0.35,27,Amritsar,Punjab,Men,Footwear,Sports Shoes,Nike,11 UK,Purple,3
1193,OD1194,C079,P1021,06/02/21,456,0.35,24,Amritsar,Punjab,Men,Footwear,Sports Shoes,Nike,11 UK,Purple,5
1194,OD1195,C080,P1022,02/10/22,963,0.35,24,Amritsar,Punjab,Men,Footwear,Sports Shoes,Nike,11 UK,Black,4
1195,OD1196,C081,P1022,27/05/22,234,0.35,24,Amritsar,Punjab,Men,Footwear,Sports Shoes,Nike,11 UK,Black,4
1196,OD1197,C082,P1022,09/01/22,456,0.4,24,Amritsar,Punjab,Men,Footwear,Sports Shoes,Nike,11 UK,Black,4
1197,OD1198,C083,P1022,27/09/21,564,0.4,24,Patiala,Punjab,Men,Footwear,Sports Shoes,Nike,11 UK,Black,4
1198,OD1199,C084,P1022,08/01/22,634,0.15,24,Patiala,Punjab,Men,Footwear,Sports Shoes,Nike,11 UK,Black,4
1199,OD1200,C085,P1023,27/12/21,236,0.15,24,Patiala,Punjab,Men,Footwear,Sports Shoes,Nike,11 UK,Black,2
1200,OD1201,C086,P1024,28/03/22,444,0.15,24,Patiala,Punjab,Men,Footwear,Sports Shoes,Nike,10 UK,Brown,5
1201,OD1202,C087,P1025,23/10/21,456,0.35,24,Patiala,Punjab,Men,Footwear,Sports Shoes,Nike,10 UK,Brown,5
1202,OD1203,C088,P1026,12/03/23,963,0.35,22,Patiala,Punjab,Men,Footwear,Sports Shoes,Nike,10 UK,Brown,5
1203,OD1204,C089,P1027,14/03/21,456,0.35,23,Jaipur,Rajasthan,Men,Footwear,Sports Shoes,Nike,10 UK,Brown,4
1204,OD1205,C090,P1028,14/11/21,1189,0.35,24,Jaipur,Rajasthan,Men,Footwear,Sports Shoes,Nike,10 UK,Beige,4
1205,OD1206,C091,P1029,21/08/22,1298,0.55,25,Jaipur,Rajasthan,Men,Footwear,Sports Shoes,Nike,10 UK,Beige,4
1206,OD1207,C092,P1030,29/03/22,1456,0.55,26,Jaipur,Rajasthan,Men,Footwear,Sports Shoes,Nike,10 UK,Pink,5
1207,OD1208,C093,P1031,30/07/22,1478,0.55,27,Jaipur,Rajasthan,Men,Footwear,Sports Shoes,Nike,10 UK,Pink,5
1208,OD1209,C094,P1032,06/04/21,256,0.55,34,Jaipur,Rajasthan,Men,Footwear,Sports Shoes,Nike,8 UK,Pink,3
1209,OD1210,C095,P1033,15/04/22,2698,0.5,35,Jodhpur,Rajasthan,Men,Footwear,Sports Shoes,Reebok,8 UK,Orange,5
1210,OD1211,C096,P1034,18/02/23,2364,0.5,36,Jodhpur,Rajasthan,Men,Footwear,Sports Shoes,Reebok,8 UK,Orange,5
1211,OD1212,C097,P1035,27/07/21,1236,0.5,37,Jodhpur,Rajasthan,Men,Footwear,Sports Shoes,Reebok,8 UK,Orange,4
1212,OD1213,C098,P1036,16/12/21,756,0.5,38,Udaipur,Rajasthan,Men,Footwear,Sports Shoes,Reebok,8 UK,Yellow,3
1213,OD1214,C099,P1037,21/04/22,326,0.5,39,Udaipur,Rajasthan,Men,Footwear,Sports Shoes,Reebok,8 UK,Yellow,3
1214,OD1215,C100,P1038,23/04/21,453,0.3,40,Udaipur,Rajasthan,Men,Footwear,Sports Shoes,Reebok,7 UK,Yellow,5
1215,OD1216,C001,P1039,25/06/22,326,0.32,30,Mumbai,Maharashtra,Men,Footwear,Sports Shoes,Reebok,8 UK,Cream,5
1216,OD1217,C002,P1040,24/10/22,456,0.25,35,Mumbai,Maharashtra,Men,Footwear,Sports Shoes,Reebok,9 UK,Cream,4
1217,OD1218,C003,P1041,12/01/22,675,0.45,36,Mumbai,Maharashtra,Men,Footwear,Sports Shoes,Reebok,10 UK,Cream,2
1218,OD1219,C004,P1042,16/08/21,654,0.15,40,Pune,Maharashtra,Men,Footwear,Sports Shoes,Reebok,11 UK,Cream,3
1219,OD1220,C005,P1043,15/06/22,654,0.33,25,Pune,Maharashtra,Men,Footwear,Sports Shoes,Reebok,12 UK,Green,4
1220,OD1221,C006,P1044,02/04/21,654,0.42,16,Pune,Maharashtra,Men,Footwear,Sports Shoes,Reebok,6 UK,Green,5
1221,OD1222,C007,P1045,13/08/22,654,0.42,23,Pune,Maharashtra,Men,Footwear,Sports Shoes,Reebok,7 UK,Green,4
1222,OD1223,C008,P1046,03/05/21,356,0.39,22,Pune,Maharashtra,Men,Footwear,Sports Shoes,Reebok,8 UK,Teal,4
1223,OD1224,C009,P1047,19/04/22,686,0.39,17,Hyderabad,Telangana,Men,Footwear,Sports Shoes,Reebok,9 UK,Teal,4
1224,OD1225,C010,P1048,11/10/21,456,0.39,19,Hyderabad,Telangana,Men,Footwear,Sports Shoes,Reebok,10 UK,Teal,3
1225,OD1226,C011,P1049,15/10/22,516,0.39,18,Hyderabad,Telangana,Men,Footwear,Sports Shoes,Reebok,11 UK,Teal,2
1226,OD1227,C012,P1050,06/03/23,355,0.3,20,Hyderabad,Telangana,Women,Indian & Fusion Wear,Kurtis,Biba,S,Teal,5
1227,OD1228,C013,P1051,14/06/21,465,0.3,22,Raipur,Chhatisgarh,Women,Indian & Fusion Wear,Kurtis,Biba,S,Sea Green,4
1228,OD1229,C014,P1052,08/11/21,965,0.3,25,Raipur,Chhatisgarh,Women,Indian & Fusion Wear,Kurtis,Biba,S,Red ,2
1229,OD1230,C015,P1053,12/06/22,1158,0.25,27,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,S,Pink,5
1230,OD1231,C016,P1054,25/10/21,264,0.25,29,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,S,Orange,5
1231,OD1232,C017,P1055,21/10/22,433,0.3,23,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,S,Green,4
1232,OD1233,C018,P1056,24/12/22,562,0.3,25,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,S,Purple,4
1233,OD1234,C019,P1057,15/12/22,423,0.3,24,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,White,4
1234,OD1235,C020,P1058,01/09/22,621,0.4,15,Ahmedabad,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Off white,3
1235,OD1236,C021,P1059,09/09/22,333,0.4,19,Vadodara,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Sea Green,5
1236,OD1237,C022,P1060,13/04/21,236,0.4,19,Vadodara,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Green,4
1237,OD1238,C023,P1061,16/03/22,456,0.4,19,Vadodara,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Peach,2
1238,OD1239,C024,P1062,18/08/21,963,0.4,22,Vadodara,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Lavender,5
1239,OD1240,C025,P1063,11/04/22,234,0.4,22,Vadodara,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Charcoal,5
1240,OD1241,C026,P1064,25/06/22,456,0.45,22,Surat,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Pink,5
1241,OD1242,C027,P1065,30/01/22,564,0.45,22,Surat,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Cream,4
1242,OD1243,C028,P1066,07/01/22,634,0.45,29,Surat,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Off white,4
1243,OD1244,C029,P1067,03/06/21,236,0.47,29,Surat,Gujrat,Women,Indian & Fusion Wear,Kurtis,Biba,M,Brown,4
1244,OD1245,C030,P1068,04/07/22,444,0.47,29,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Kurtis,Biba,L,Mustard,5
1245,OD1246,C031,P1069,15/05/21,456,0.46,29,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Kurtis,W,L,Burgundy,5
1246,OD1247,C032,P1070,05/05/22,963,0.46,41,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Kurtis,W,L,Lavender,3
1247,OD1248,C033,P1071,30/10/21,456,0.46,42,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Kurtis,W,L,Teal,5
1248,OD1249,C034,P1071,07/02/22,1189,0.3,43,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Kurtis,W,L,Teal,5
1249,OD1250,C035,P1071,25/08/22,1298,0.3,44,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Kurtis,W,L,Teal,5
1250,OD1251,C036,P1071,22/01/22,1456,0.3,45,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Kurtis,W,L,Teal,5
1251,OD1252,C037,P1071,20/03/21,1478,0.3,35,Bengaluru,Karnataka,Women,Indian & Fusion Wear,Kurtis,W,L,Teal,5
1252,OD1253,C038,P1071,31/10/21,256,0.3,36,Patna,Bihar,Women,Indian & Fusion Wear,Kurtis,W,L,Teal,5
1253,OD1254,C039,P1072,24/05/22,2698,0.35,37,Patna,Bihar,Women,Indian & Fusion Wear,Kurtis,W,L,Rust,5
1254,OD1255,C040,P1073,22/12/21,2364,0.35,26,Patna,Bihar,Women,Indian & Fusion Wear,Kurtis,W,L,Gold,4
1255,OD1256,C041,P1074,19/01/21,1236,0.35,27,Patna,Bihar,Women,Indian & Fusion Wear,Kurtis,W,L,Pink,3
1256,OD1257,C042,P1075,28/03/22,756,0.35,28,Darbhanga,Bihar,Women,Indian & Fusion Wear,Kurtis,W,L,White,4
1257,OD1258,C043,P1076,15/05/22,326,0.35,29,Darbhanga,Bihar,Women,Indian & Fusion Wear,Kurtis,W,XL,Navy Blue,5
1258,OD1259,C044,P1077,09/02/22,453,0.35,30,Darbhanga,Bihar,Women,Indian & Fusion Wear,Kurtis,W,XL,Pink,3
1259,OD1260,C045,P1078,11/11/22,326,0.4,31,Nalanda,Bihar,Women,Indian & Fusion Wear,Kurtis,W,XL,Pink,2
1260,OD1261,C046,P1079,24/01/22,456,0.4,32,Nalanda,Bihar,Women,Indian & Fusion Wear,Kurtis,W,XL,Black,5
1261,OD1262,C047,P1080,20/03/21,456,0.15,33,Nalanda,Bihar,Women,Indian & Fusion Wear,Kurtis,W,XL,Black,4
1262,OD1263,C048,P1081,17/01/21,456,0.15,44,Gaya,Bihar,Women,Indian & Fusion Wear,Kurtis,W,XL,Black,3
1263,OD1264,C049,P1082,27/01/23,456,0.15,45,Gaya,Bihar,Women,Indian & Fusion Wear,Kurtis,W,XXL,Grey,5
1264,OD1265,C050,P1083,26/03/22,236,0.3,46,Bhopal,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,W,XXL,Grey,4
1265,OD1266,C051,P1084,04/04/22,996,0.3,47,Bhopal,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,W,XXL,Grey,2
1266,OD1267,C052,P1085,25/12/22,654,0.3,48,Bhopal,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,W,XXL,Pink,5
1267,OD1268,C053,P1086,04/10/21,456,0.25,49,Bhopal,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,W,XXL,Pink,5
1268,OD1269,C054,P1087,03/07/21,785,0.25,17,Sagar,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,W,XXL,Blue,4
1269,OD1270,C055,P1088,23/08/22,365,0.3,18,Sagar,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,XXL,Navy Blue,4
1270,OD1271,C056,P1089,19/09/22,965,0.3,19,Sagar,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,XXL,Navy Blue,4
1271,OD1272,C057,P1090,30/01/22,444,0.3,20,Sagar,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,XXL,Navy Blue,3
1272,OD1273,C058,P1091,10/07/22,569,0.4,21,Indore,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,S,Navy Blue,5
1273,OD1274,C059,P1092,13/10/21,475,0.4,22,Indore,Madhya Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,S,Teal,4
1274,OD1275,C060,P1093,27/01/22,598,0.4,16,Kanpur,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,S,Teal,2
1275,OD1276,C061,P1094,15/10/21,536,0.4,17,Kanpur,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,S,Teal,5
1276,OD1277,C062,P1095,28/12/22,256,0.4,18,Kanpur,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,S,Sea Green,5
1277,OD1278,C063,P1096,07/12/21,456,0.4,19,Kanpur,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,S,Red ,5
1278,OD1279,C064,P1097,20/01/21,456,0.45,20,Aligarh,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,S,Blue,4
1279,OD1280,C065,P1098,20/02/23,745,0.45,21,Aligarh,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,S,Orange,4
1280,OD1281,C066,P1099,21/10/21,356,0.45,22,Aligarh,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,S,Green,4
1281,OD1282,C067,P1100,19/08/22,1189,0.47,23,Aligarh,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,M,Purple,5
1282,OD1283,C068,P1101,15/05/21,426,0.47,18,Prayagraj,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,M,White,5
1283,OD1284,C069,P1102,28/01/21,1126,0.46,18,Prayagraj,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,M,Off white,3
1284,OD1285,C070,P1103,09/07/22,1145,0.46,18,Prayagraj,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,House of Pataudi,M,Sea Green,5
1285,OD1286,C071,P1104,21/05/22,1235,0.46,18,Prayagraj,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,H&M,M,Green,5
1286,OD1287,C072,P1105,09/10/22,1564,0.3,18,Prayagraj,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,H&M,M,Peach,4
1287,OD1288,C073,P1106,10/03/22,654,0.3,18,Prayagraj,Uttar Pradesh,Women,Indian & Fusion Wear,Kurtis,H&M,M,Lavender,3
1288,OD1289,C074,P1107,01/08/22,854,0.3,23,Jalandhar,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,M,Charcoal,5
1289,OD1290,C075,P1108,26/09/22,475,0.3,24,Jalandhar,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,M,Pink,4
1290,OD1291,C076,P1109,07/09/22,475,0.3,25,Jalandhar,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Cream,3
1291,OD1292,C077,P1110,26/09/21,475,0.35,26,Jalandhar,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Off white,5
1292,OD1293,C078,P1111,07/09/21,475,0.35,27,Amritsar,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Brown,5
1293,OD1294,C079,P1112,02/02/23,475,0.35,24,Amritsar,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Mustard,4
1294,OD1295,C080,P1113,20/12/21,475,0.35,24,Amritsar,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Burgundy,2
1295,OD1296,C081,P1114,23/05/22,475,0.35,24,Amritsar,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Lavender,3
1296,OD1297,C082,P1115,07/05/21,475,0.35,24,Amritsar,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Teal,4
1297,OD1298,C083,P1116,24/11/21,564,0.4,24,Patiala,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Rust,5
1298,OD1299,C084,P1116,05/05/22,478,0.4,24,Patiala,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Rust,5
1299,OD1300,C085,P1116,19/11/21,1264,0.15,24,Patiala,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Rust,5
1300,OD1301,C086,P1116,20/10/21,458,0.15,24,Patiala,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Rust,5
1301,OD1302,C087,P1116,14/06/22,899,0.15,24,Patiala,Punjab,Women,Indian & Fusion Wear,Kurtis,H&M,L,Rust,5
