,order_id,quantity,order_date,unit_price,total_price,pizza_size,pizza_category,pizza_name,Day of the Week,Month of the Year
13785,6040,1,2015-12-04,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Friday,December
13786,6041,1,2015-12-04,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Friday,December
13787,6041,1,2015-12-04,14.75,14.75,M,Veggie,The Four Cheese Pizza,Friday,December
13788,6042,1,2015-12-04,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Friday,December
13789,6042,1,2015-12-04,12.0,12.0,S,Classic,The Big Meat Pizza,Friday,December
13790,6042,2,2015-12-04,16.75,33.5,M,Chicken,The California Chicken Pizza,Friday,December
13791,6042,1,2015-12-04,18.5,18.5,L,Veggie,The Five Cheese Pizza,Friday,December
13792,6042,1,2015-12-04,16.0,16.0,M,Veggie,The Mexicana Pizza,Friday,December
13793,6042,1,2015-12-04,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Friday,December
13794,6042,1,2015-12-04,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Friday,December
13795,6043,1,2015-12-04,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza,Friday,December
13796,6044,1,2015-12-04,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Friday,December
13797,6044,1,2015-12-04,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Friday,December
13798,6045,1,2015-12-04,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Friday,December
13799,6045,1,2015-12-04,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza,Friday,December
13800,6045,1,2015-12-04,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Friday,December
13801,6045,1,2015-12-04,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Friday,December
13802,6046,1,2015-12-04,12.0,12.0,S,Classic,The Big Meat Pizza,Friday,December
13803,6046,1,2015-12-04,16.25,16.25,M,Supreme,The Calabrese Pizza,Friday,December
13804,6046,1,2015-12-04,20.75,20.75,L,Chicken,The California Chicken Pizza,Friday,December
13805,6046,1,2015-12-04,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Friday,December
13806,6046,1,2015-12-04,12.75,12.75,S,Chicken,The Chicken Pesto Pizza,Friday,December
13807,6046,1,2015-12-04,12.0,12.0,S,Veggie,The Green Garden Pizza,Friday,December
13808,6047,1,2015-12-04,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Friday,December
13809,6048,1,2015-12-04,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Friday,December
13810,6049,1,2015-12-04,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Friday,December
13811,6050,1,2015-12-04,16.0,16.0,M,Veggie,The Green Garden Pizza,Friday,December
13812,6051,1,2015-12-04,12.0,12.0,S,Classic,The Big Meat Pizza,Friday,December
13813,6051,1,2015-12-04,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Friday,December
13814,6051,1,2015-12-04,16.0,16.0,M,Classic,The Napolitana Pizza,Friday,December
13815,6051,1,2015-12-04,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Friday,December
13816,6051,1,2015-12-04,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Friday,December
13817,6052,1,2015-12-04,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Friday,December
13818,6052,1,2015-12-04,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Friday,December
13819,6052,1,2015-12-04,9.75,9.75,S,Classic,The Pepperoni Pizza,Friday,December
13820,6053,1,2015-12-04,16.5,16.5,M,Supreme,The Spinach Supreme Pizza,Friday,December
13821,6054,1,2015-12-04,16.5,16.5,L,Classic,The Hawaiian Pizza,Friday,December
13822,6055,2,2015-12-04,20.5,41.0,L,Classic,The Italian Capocollo Pizza,Friday,December
13823,6056,1,2015-12-04,16.25,16.25,M,Supreme,The Calabrese Pizza,Friday,December
13824,6057,1,2015-12-04,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Friday,December
13825,6058,1,2015-12-04,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Friday,December
13826,6058,1,2015-12-04,12.75,12.75,S,Veggie,The Italian Vegetables Pizza,Friday,December
13827,6058,1,2015-12-04,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Friday,December
13828,6058,1,2015-12-04,16.5,16.5,M,Supreme,The Spinach Supreme Pizza,Friday,December
13829,6059,1,2015-12-04,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Friday,December
13830,6059,1,2015-12-04,20.5,20.5,L,Classic,The Classic Deluxe Pizza,Friday,December
13831,6059,1,2015-12-04,16.75,16.75,M,Chicken,The Southwest Chicken Pizza,Friday,December
13832,6059,1,2015-12-04,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Friday,December
13833,6060,1,2015-12-04,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Friday,December
13834,6061,1,2015-12-04,16.0,16.0,M,Veggie,The Mexicana Pizza,Friday,December
13835,6061,1,2015-12-04,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Friday,December
13836,6062,1,2015-12-04,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Friday,December
13837,6062,1,2015-12-04,10.5,10.5,S,Classic,The Hawaiian Pizza,Friday,December
13838,6062,1,2015-12-04,12.5,12.5,M,Classic,The Pepperoni Pizza,Friday,December
13839,6062,1,2015-12-04,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Friday,December
13840,6063,1,2015-12-04,20.5,20.5,L,Classic,The Classic Deluxe Pizza,Friday,December
13841,6063,1,2015-12-04,12.0,12.0,S,Veggie,The Green Garden Pizza,Friday,December
13842,6063,1,2015-12-04,13.25,13.25,M,Classic,The Hawaiian Pizza,Friday,December
13843,6063,1,2015-12-04,20.75,20.75,L,Supreme,The Spinach Supreme Pizza,Friday,December
13844,6064,1,2015-12-04,16.5,16.5,L,Classic,The Hawaiian Pizza,Friday,December
13845,6064,1,2015-12-04,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Friday,December
13846,6065,1,2015-12-04,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Friday,December
13847,6065,1,2015-12-04,17.95,17.95,L,Veggie,The Four Cheese Pizza,Friday,December
13848,6066,1,2015-12-04,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Friday,December
13849,6066,1,2015-12-04,16.0,16.0,M,Veggie,The Mediterranean Pizza,Friday,December
13850,6066,1,2015-12-04,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Friday,December
13851,6067,1,2015-12-04,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Friday,December
13852,6067,1,2015-12-04,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Friday,December
13853,6068,1,2015-12-04,16.5,16.5,L,Classic,The Hawaiian Pizza,Friday,December
13854,6068,1,2015-12-04,12.5,12.5,M,Classic,The Pepperoni Pizza,Friday,December
13855,6068,1,2015-12-04,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Friday,December
13856,6069,1,2015-12-04,20.75,20.75,L,Chicken,The California Chicken Pizza,Friday,December
13857,6070,1,2015-12-04,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Friday,December
13858,6071,1,2015-12-04,17.95,17.95,L,Veggie,The Four Cheese Pizza,Friday,December
13859,6071,1,2015-12-04,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Friday,December
13860,6072,2,2015-12-04,9.75,19.5,S,Classic,The Pepperoni Pizza,Friday,December
13861,6072,1,2015-12-04,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Friday,December
13862,6072,1,2015-12-04,20.75,20.75,L,Supreme,The Soppressata Pizza,Friday,December
13863,6073,1,2015-12-04,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Friday,December
13864,6073,1,2015-12-04,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Friday,December
13865,6074,1,2015-12-04,14.75,14.75,M,Veggie,The Four Cheese Pizza,Friday,December
13866,6074,1,2015-12-04,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Friday,December
13867,6075,1,2015-12-04,18.5,18.5,L,Veggie,The Five Cheese Pizza,Friday,December
13868,6075,1,2015-12-04,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Friday,December
13869,6076,1,2015-12-04,16.0,16.0,M,Veggie,The Mexicana Pizza,Friday,December
13870,6077,1,2015-12-04,16.0,16.0,M,Veggie,The Mexicana Pizza,Friday,December
13871,6078,1,2015-12-04,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Friday,December
13872,6078,1,2015-12-04,17.95,17.95,L,Veggie,The Four Cheese Pizza,Friday,December
13873,6078,1,2015-12-04,15.25,15.25,L,Classic,The Pepperoni Pizza,Friday,December
13874,6078,1,2015-12-04,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Friday,December
13875,6079,1,2015-12-04,12.0,12.0,S,Veggie,The Green Garden Pizza,Friday,December
13876,6079,1,2015-12-04,16.75,16.75,M,Veggie,The Italian Vegetables Pizza,Friday,December
13877,6080,1,2015-12-04,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Friday,December
13878,6081,1,2015-12-04,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Friday,December
13879,6081,1,2015-12-04,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Friday,December
13880,6081,1,2015-12-04,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Friday,December
13881,6082,1,2015-12-04,18.5,18.5,L,Veggie,The Five Cheese Pizza,Friday,December
13882,6083,1,2015-12-04,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Friday,December
13883,6084,1,2015-12-04,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Friday,December
13884,6085,1,2015-12-04,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Friday,December
13885,6085,1,2015-12-04,12.0,12.0,S,Veggie,The Mediterranean Pizza,Friday,December
13886,6085,1,2015-12-04,20.5,20.5,L,Classic,The Greek Pizza,Friday,December
13887,6086,2,2015-12-04,16.0,32.0,M,Classic,The Classic Deluxe Pizza,Friday,December
13888,6087,1,2015-12-04,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Friday,December
13889,6087,1,2015-12-04,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Friday,December
13890,6087,1,2015-12-04,12.5,12.5,S,Supreme,The Soppressata Pizza,Friday,December
13891,6087,1,2015-12-04,16.5,16.5,M,Veggie,The Spinach Pesto Pizza,Friday,December
13892,6088,1,2015-04-13,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Monday,April
13893,6088,1,2015-04-13,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Monday,April
13894,6089,1,2015-04-13,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Monday,April
13895,6089,1,2015-04-13,12.0,12.0,S,Veggie,The Green Garden Pizza,Monday,April
13896,6089,1,2015-04-13,9.75,9.75,S,Classic,The Pepperoni Pizza,Monday,April
13897,6089,1,2015-04-13,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,April
13898,6090,1,2015-04-13,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,April
13899,6090,1,2015-04-13,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza,Monday,April
13900,6090,1,2015-04-13,16.5,16.5,L,Classic,The Hawaiian Pizza,Monday,April
13901,6090,1,2015-04-13,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,April
13902,6090,1,2015-04-13,20.5,20.5,L,Classic,The Napolitana Pizza,Monday,April
13903,6090,1,2015-04-13,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Monday,April
13904,6091,2,2015-04-13,20.75,41.5,L,Chicken,The California Chicken Pizza,Monday,April
13905,6091,1,2015-04-13,12.0,12.0,S,Classic,The Napolitana Pizza,Monday,April
13906,6092,1,2015-04-13,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,April
13907,6093,1,2015-04-13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Monday,April
13908,6094,1,2015-04-13,16.75,16.75,M,Chicken,The Chicken Pesto Pizza,Monday,April
13909,6095,1,2015-04-13,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Monday,April
13910,6096,1,2015-04-13,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Monday,April
13911,6097,1,2015-04-13,18.5,18.5,L,Veggie,The Five Cheese Pizza,Monday,April
13912,6097,1,2015-04-13,20.25,20.25,L,Veggie,The Mexicana Pizza,Monday,April
13913,6097,1,2015-04-13,9.75,9.75,S,Classic,The Pepperoni Pizza,Monday,April
13914,6097,1,2015-04-13,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Monday,April
13915,6097,1,2015-04-13,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,April
13916,6097,1,2015-04-13,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Monday,April
13917,6097,1,2015-04-13,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,April
13918,6098,1,2015-04-13,20.25,20.25,L,Supreme,The Sicilian Pizza,Monday,April
13919,6098,1,2015-04-13,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Monday,April
13920,6098,1,2015-04-13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Monday,April
13921,6099,1,2015-04-13,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Monday,April
13922,6099,1,2015-04-13,20.25,20.25,L,Veggie,The Mediterranean Pizza,Monday,April
13923,6099,1,2015-04-13,20.25,20.25,L,Veggie,The Mexicana Pizza,Monday,April
13924,6099,1,2015-04-13,16.0,16.0,M,Veggie,The Mexicana Pizza,Monday,April
13925,6099,1,2015-04-13,12.5,12.5,S,Supreme,The Pepper Salami Pizza,Monday,April
13926,6099,1,2015-04-13,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Monday,April
13927,6099,1,2015-04-13,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Monday,April
13928,6099,1,2015-04-13,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Monday,April
13929,6099,1,2015-04-13,25.5,25.5,XL,Classic,The Greek Pizza,Monday,April
13930,6099,1,2015-04-13,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Monday,April
13931,6100,1,2015-04-13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Monday,April
13932,6101,1,2015-04-13,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,April
13933,6102,1,2015-04-13,20.75,20.75,L,Supreme,The Spinach Supreme Pizza,Monday,April
13934,6103,1,2015-04-13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Monday,April
13935,6104,1,2015-04-13,14.75,14.75,M,Veggie,The Four Cheese Pizza,Monday,April
13936,6104,1,2015-04-13,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Monday,April
13937,6105,1,2015-04-13,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Monday,April
13938,6105,1,2015-04-13,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Monday,April
13939,6106,1,2015-04-13,12.0,12.0,S,Veggie,The Mediterranean Pizza,Monday,April
13940,6106,1,2015-04-13,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Monday,April
13941,6107,1,2015-04-13,20.25,20.25,L,Veggie,The Mexicana Pizza,Monday,April
13942,6108,1,2015-04-13,17.95,17.95,L,Veggie,The Four Cheese Pizza,Monday,April
13943,6108,1,2015-04-13,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,April
13944,6108,1,2015-04-13,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Monday,April
13945,6108,1,2015-04-13,16.0,16.0,M,Classic,The Greek Pizza,Monday,April
13946,6109,1,2015-04-13,12.0,12.0,S,Veggie,The Green Garden Pizza,Monday,April
13947,6110,1,2015-04-13,12.0,12.0,S,Classic,The Big Meat Pizza,Monday,April
13948,6110,1,2015-04-13,14.75,14.75,M,Veggie,The Four Cheese Pizza,Monday,April
13949,6110,1,2015-04-13,16.0,16.0,M,Classic,The Napolitana Pizza,Monday,April
13950,6111,1,2015-04-13,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Monday,April
13951,6112,1,2015-04-13,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Monday,April
13952,6113,1,2015-04-13,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Monday,April
13953,6114,1,2015-04-13,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Monday,April
13954,6114,1,2015-04-13,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,April
13955,6115,1,2015-04-13,23.65,23.65,S,Supreme,The Brie Carre Pizza,Monday,April
13956,6115,1,2015-04-13,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Monday,April
13957,6115,1,2015-04-13,20.25,20.25,L,Supreme,The Sicilian Pizza,Monday,April
13958,6115,1,2015-04-13,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Monday,April
13959,6116,1,2015-04-13,16.25,16.25,M,Supreme,The Calabrese Pizza,Monday,April
13960,6117,1,2015-04-13,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,April
13961,6117,1,2015-04-13,16.75,16.75,M,Veggie,The Italian Vegetables Pizza,Monday,April
13962,6117,1,2015-04-13,12.5,12.5,M,Classic,The Pepperoni Pizza,Monday,April
13963,6117,1,2015-04-13,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,April
13964,6118,1,2015-04-13,13.25,13.25,M,Classic,The Hawaiian Pizza,Monday,April
13965,6119,1,2015-04-13,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,April
13966,6120,1,2015-04-13,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Monday,April
13967,6121,1,2015-04-13,20.5,20.5,L,Classic,The Classic Deluxe Pizza,Monday,April
13968,6122,1,2015-04-13,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Monday,April
13969,6122,1,2015-04-13,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Monday,April
13970,6123,1,2015-04-13,16.25,16.25,M,Supreme,The Calabrese Pizza,Monday,April
13971,6123,1,2015-04-13,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Monday,April
13972,6124,1,2015-04-13,23.65,23.65,S,Supreme,The Brie Carre Pizza,Monday,April
13973,6125,1,2015-04-13,16.5,16.5,M,Veggie,The Spinach Pesto Pizza,Monday,April
13974,6126,1,2015-04-13,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,April
13975,6126,1,2015-04-13,12.5,12.5,M,Classic,The Pepperoni Pizza,Monday,April
13976,6127,1,2015-04-13,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,April
13977,6128,1,2015-04-13,16.25,16.25,M,Supreme,The Sicilian Pizza,Monday,April
13978,6128,1,2015-04-13,20.75,20.75,L,Supreme,The Spinach Supreme Pizza,Monday,April
13979,6129,1,2015-04-13,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,April
13980,6129,1,2015-04-13,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,April
13981,6129,1,2015-04-13,25.5,25.5,XL,Classic,The Greek Pizza,Monday,April
13982,6130,1,2015-04-13,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Monday,April
13983,6130,1,2015-04-13,20.25,20.25,L,Veggie,The Mediterranean Pizza,Monday,April
13984,6130,1,2015-04-13,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Monday,April
13985,6131,1,2015-04-13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Monday,April
13986,6132,1,2015-04-13,20.5,20.5,L,Classic,The Napolitana Pizza,Monday,April
13987,6132,1,2015-04-13,16.5,16.5,M,Veggie,The Spinach Pesto Pizza,Monday,April
13988,6133,1,2015-04-13,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,April
13989,6133,1,2015-04-13,12.75,12.75,S,Chicken,The California Chicken Pizza,Monday,April
13990,6134,1,2015-04-13,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,April
13991,6134,1,2015-04-13,20.5,20.5,L,Classic,The Greek Pizza,Monday,April
13992,6135,1,2015-04-13,20.75,20.75,L,Chicken,The California Chicken Pizza,Monday,April
13993,6135,1,2015-04-13,16.75,16.75,M,Chicken,The Chicken Pesto Pizza,Monday,April
13994,6135,1,2015-04-13,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Monday,April
13995,6135,1,2015-04-13,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Monday,April
13996,6136,1,2015-04-13,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Monday,April
13997,6136,1,2015-04-13,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,April
13998,6137,1,2015-04-13,16.5,16.5,L,Classic,The Hawaiian Pizza,Monday,April
13999,6137,1,2015-04-13,20.75,20.75,L,Supreme,The Soppressata Pizza,Monday,April
14000,6138,1,2015-04-13,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,April
14001,6138,1,2015-04-13,12.0,12.0,S,Veggie,The Mexicana Pizza,Monday,April
14002,6139,1,2015-04-13,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Monday,April
14003,6139,1,2015-04-13,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Monday,April
14004,6140,1,2015-04-13,20.25,20.25,L,Supreme,The Calabrese Pizza,Monday,April
14005,6141,1,2015-04-13,16.75,16.75,M,Chicken,The Southwest Chicken Pizza,Monday,April
14006,6142,1,2015-04-13,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Monday,April
14007,6142,1,2015-04-13,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Monday,April
14008,6142,1,2015-04-13,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Monday,April
14009,6143,1,2015-04-13,10.5,10.5,S,Classic,The Hawaiian Pizza,Monday,April
14010,6144,1,2015-04-13,20.25,20.25,L,Veggie,The Mediterranean Pizza,Monday,April
14011,6145,1,2015-04-13,16.5,16.5,L,Classic,The Hawaiian Pizza,Monday,April
14012,6145,1,2015-04-13,12.0,12.0,S,Veggie,The Mediterranean Pizza,Monday,April
14013,6145,1,2015-04-13,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Monday,April
14014,6145,1,2015-04-13,20.5,20.5,L,Classic,The Greek Pizza,Monday,April
14015,6146,1,2015-04-13,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Monday,April
14016,6146,1,2015-04-13,9.75,9.75,S,Classic,The Pepperoni Pizza,Monday,April
14017,6147,1,2015-04-13,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,April
14018,6147,1,2015-04-13,20.5,20.5,L,Classic,The Napolitana Pizza,Monday,April
14019,6147,1,2015-04-13,16.5,16.5,M,Supreme,The Soppressata Pizza,Monday,April
14020,6147,1,2015-04-13,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Monday,April
14021,6148,1,2015-04-13,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Monday,April
14022,6149,1,2015-04-13,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Monday,April
14023,6149,1,2015-04-13,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Monday,April
14024,6149,1,2015-04-13,16.75,16.75,M,Chicken,The California Chicken Pizza,Monday,April
14025,6149,1,2015-04-13,20.75,20.75,L,Supreme,The Spinach Supreme Pizza,Monday,April
14026,6150,1,2015-04-13,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Monday,April
14027,6150,1,2015-04-13,15.25,15.25,L,Classic,The Pepperoni Pizza,Monday,April
14028,6150,1,2015-04-13,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Monday,April
14029,6150,1,2015-04-13,35.95,35.95,XXL,Classic,The Greek Pizza,Monday,April
14030,6151,1,2015-04-13,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Monday,April
14031,6151,1,2015-04-13,20.25,20.25,L,Veggie,The Mexicana Pizza,Monday,April
14032,6151,1,2015-04-13,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Monday,April
14033,6152,1,2015-04-13,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Monday,April
14034,6153,1,2015-04-13,16.25,16.25,M,Supreme,The Calabrese Pizza,Monday,April
14035,6154,1,2015-04-14,17.95,17.95,L,Veggie,The Four Cheese Pizza,Tuesday,April
14036,6154,1,2015-04-14,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Tuesday,April
14037,6154,1,2015-04-14,12.5,12.5,S,Supreme,The Pepper Salami Pizza,Tuesday,April
14038,6154,1,2015-04-14,16.5,16.5,M,Supreme,The Spinach Supreme Pizza,Tuesday,April
